CustomerID,Age,TenureYears,Income,NumProducts,MonthlySpend
1602,53.7,1.09,58865.0,3,99.07
1603,33.5,2.08,78107.0,2,96.16
1604,32.0,1.65,47228.0,3,92.8
1605,35.2,0.57,44713.0,1,37.81
1606,30.5,1.33,74965.0,1,56.09
1607,41.2,0.64,69462.0,1,54.74
1608,56.2,0.68,73374.0,2,79.34
1609,43.2,0.62,76553.0,2,83.01
1610,37.5,2.01,71148.0,3,101.21
1611,37.1,4.8,82162.0,2,105.23
1612,24.4,2.52,71949.0,2,120.09
1613,48.8,6.71,29854.0,1,92.97
1614,39.2,3.04,35042.0,1,82.05
1615,38.2,3.51,108559.0,1,102.98
1616,71.9,3.3,70001.0,2,94.65
1617,43.0,1.79,89005.0,2,100.61
1618,32.5,3.51,63086.0,1,81.38
1619,35.7,0.22,68840.0,2,90.87
1620,51.5,5.9,60933.0,2,88.88
1621,41.1,4.51,119319.0,1,116.13
1622,25.6,0.84,75065.0,2,87.18
1623,49.2,4.38,59303.0,3,83.26
1624,33.3,0.04,36969.0,1,51.46
1625,58.7,0.73,109475.0,2,77.31
1626,50.8,0.2,66734.0,1,54.36
1627,35.5,4.55,84885.0,3,119.43
1628,52.8,4.23,87120.0,4,113.01
1629,40.7,5.04,60743.0,2,98.67
1630,48.5,0.01,83449.0,1,69.22
1631,44.8,2.09,57917.0,2,94.78
1632,31.5,3.66,50191.0,1,66.83
1633,33.6,0.51,93289.0,1,79.16
1634,50.3,3.15,66836.0,2,90.73
1635,36.7,0.26,80370.0,1,62.29
1636,36.0,0.6,78218.0,1,44.35
1637,30.4,1.94,82759.0,3,106.4
1638,44.2,3.18,38869.0,2,92.49
1639,60.6,0.47,58294.0,1,46.06
1640,29.3,0.61,63510.0,2,75.53
1641,40.2,0.69,53370.0,4,103.71
1642,54.1,0.82,78580.0,1,86.64
1643,39.2,0.77,93738.0,2,91.82
1644,44.5,1.51,96904.0,3,115.49
1645,29.4,3.18,63216.0,2,91.39
1646,44.3,1.73,75839.0,1,66.47
1647,38.1,4.49,78913.0,1,72.04
1648,49.9,3.81,82425.0,3,112.45
1649,51.9,0.41,52437.0,4,108.55
1650,65.9,0.15,106412.0,3,109.39
1651,45.8,6.31,88530.0,4,168.98
1652,43.3,0.25,89053.0,2,100.96
1653,41.9,0.48,94069.0,4,138.59
1654,36.5,0.07,80683.0,2,52.23
1655,43.4,2.97,49454.0,4,138.22
1656,37.0,2.62,67221.0,1,79.08
1657,41.7,10.0,36979.0,3,135.87
1658,53.2,6.54,78301.0,1,112.06
1659,29.9,1.59,66616.0,1,70.2
1660,51.4,1.39,69190.0,2,68.25
1661,53.2,1.06,94080.0,2,114.23
1662,38.8,0.5,60860.0,1,50.34
1663,18.8,0.45,64958.0,4,94.06
1664,33.9,0.43,70439.0,2,76.97
1665,53.0,0.36,33200.0,4,88.92
1666,39.8,0.83,64679.0,4,110.06
1667,30.0,1.1,20284.0,2,62.43
1668,35.0,9.78,58290.0,1,127.56
1669,48.4,2.59,87104.0,1,89.44
1670,45.5,10.0,78945.0,2,118.55
1671,37.6,1.4,58104.0,2,69.49
1672,36.3,1.84,70816.0,2,81.79
1673,36.1,1.18,48500.0,2,69.64
1674,30.8,0.61,69953.0,1,58.57
1675,56.2,0.46,128606.0,2,86.75
1676,36.8,8.71,106916.0,1,125.75
1677,52.2,10.0,71052.0,3,136.22
1678,55.2,0.14,73203.0,1,50.24
1679,50.0,0.49,50409.0,2,79.59
1680,35.7,1.65,53964.0,1,77.69
1681,44.0,0.62,77244.0,3,95.18
1682,39.8,1.36,59502.0,2,107.32
1683,31.0,0.41,88083.0,1,105.81
1684,43.2,1.83,101394.0,2,107.06
1685,28.2,0.95,76652.0,4,108.74
1686,51.9,1.3,72035.0,4,119.0
1687,35.4,0.3,36384.0,1,32.81
1688,42.0,1.68,84952.0,3,94.23
1689,42.8,10.0,47127.0,1,78.53
1690,37.4,1.2,61640.0,1,56.29
1691,45.9,6.27,89192.0,2,98.38
1692,35.3,5.56,90595.0,1,108.53
1693,48.7,9.11,60670.0,3,123.34
1694,26.5,4.68,61822.0,4,132.7
1695,41.3,3.23,56014.0,1,84.75
1696,59.4,5.83,46043.0,1,99.54
1697,30.0,0.24,57304.0,2,69.1
1698,33.2,1.86,37737.0,2,79.28
1699,45.1,10.0,83661.0,4,168.45
1700,41.8,4.4,77890.0,3,137.2
1701,43.5,9.82,81211.0,2,143.21
1702,44.9,4.54,50912.0,1,97.46
1703,46.3,6.24,46099.0,3,89.46
1704,51.1,3.68,71070.0,1,71.52
1705,44.1,4.29,71282.0,4,145.31
1706,37.6,2.22,67055.0,1,81.71
1707,46.7,7.74,64210.0,2,112.31
1708,59.0,5.23,104216.0,1,95.15
1709,38.7,5.57,78521.0,2,121.14
1710,30.3,3.35,109414.0,2,81.13
1711,51.1,1.09,95379.0,2,105.15
1712,38.8,0.11,104065.0,3,108.57
1713,18.3,8.23,48511.0,2,103.88
1714,48.5,2.65,81863.0,1,88.26
1715,34.6,1.06,61365.0,3,89.23
1716,39.1,0.48,36732.0,3,82.58
1717,43.3,5.31,99920.0,1,100.71
1718,41.9,5.43,64126.0,3,128.93
1719,47.1,5.05,48898.0,4,127.01
1720,35.6,3.11,61709.0,2,61.72
1721,45.1,1.37,54076.0,1,42.43
1722,37.4,1.09,56126.0,2,61.7
1723,47.4,0.03,65568.0,2,82.98
1724,46.2,5.38,104616.0,2,126.92
1725,30.6,0.27,56674.0,2,99.38
1726,50.9,2.99,103185.0,4,120.68
1727,34.6,2.1,86977.0,2,115.11
1728,48.1,2.24,77925.0,1,48.08
1729,43.7,7.84,84962.0,3,138.34
1730,58.4,0.1,70273.0,2,81.72
1731,37.8,4.45,95721.0,1,99.25
1732,36.5,0.16,81340.0,2,78.8
1733,39.8,0.12,36707.0,1,52.04
1734,37.0,1.69,75925.0,4,100.36
1735,48.0,0.2,85679.0,2,97.99
1736,23.8,4.67,64220.0,3,118.27
1737,29.5,2.26,72525.0,1,81.07
1738,29.3,0.09,57743.0,3,84.67
1739,49.5,0.12,42447.0,2,62.39
1740,57.1,2.85,38992.0,2,87.18
1741,39.0,4.92,39259.0,4,144.19
1742,38.3,1.73,83381.0,2,71.14
1743,40.7,2.43,20194.0,2,48.53
1744,51.6,4.83,56670.0,1,85.44
1745,30.7,2.83,54687.0,2,81.31
1746,42.4,0.76,64357.0,3,96.35
1747,49.8,2.85,32871.0,3,91.74
1748,45.0,2.97,78078.0,2,105.26
1749,41.9,3.97,44537.0,4,113.34
1750,50.0,2.91,92648.0,2,83.18
1751,18.0,10.0,57565.0,2,111.84
1752,46.8,0.66,68088.0,2,77.92
1753,33.5,9.05,70075.0,2,104.67
1754,21.7,2.32,74885.0,2,91.54
1755,45.1,3.34,70740.0,2,95.77
1756,53.7,0.31,61458.0,4,100.38
1757,38.6,1.44,76861.0,1,76.11
1758,49.5,4.4,79323.0,1,64.23
1759,56.1,3.68,54697.0,1,60.51
1760,53.1,0.12,78527.0,2,64.49
1761,56.4,2.37,93834.0,2,112.1
1762,47.4,0.28,84118.0,1,104.4
1763,40.8,10.0,88648.0,2,122.22
1764,24.0,6.83,73438.0,2,110.47
1765,37.5,0.06,51277.0,3,75.5
1766,31.6,5.87,53807.0,4,134.44
1767,61.7,7.56,76398.0,2,108.56
1768,38.2,1.31,88855.0,1,81.38
1769,41.2,3.81,125718.0,1,114.29
1770,45.5,1.75,89636.0,3,91.09
1771,40.4,3.19,46591.0,2,88.67
1772,57.0,1.25,54655.0,1,35.68
1773,33.8,1.17,115570.0,1,83.41
1774,41.9,1.66,65712.0,3,94.66
1775,32.6,0.47,70950.0,2,77.53
1776,26.8,5.34,50792.0,2,92.71
1777,33.9,1.29,101302.0,1,74.71
1778,39.6,1.53,80007.0,2,85.69
1779,35.7,6.73,54508.0,3,124.18
1780,33.1,2.06,50123.0,3,99.55
1781,25.9,2.36,76144.0,3,109.39
1782,39.2,9.4,70884.0,2,116.8
1783,25.0,6.53,86642.0,2,133.98
1784,47.6,0.56,80939.0,2,107.81
1785,40.8,1.92,64710.0,1,51.15
1786,25.4,10.0,59124.0,3,141.55
1787,36.9,1.4,66801.0,2,76.78
1788,32.5,1.39,58986.0,2,94.67
1789,43.2,0.65,67396.0,4,109.93
1790,53.4,0.36,70329.0,4,110.35
1791,21.2,4.04,52041.0,2,99.03
1792,41.2,4.41,82614.0,1,85.59
1793,38.4,10.0,62591.0,2,150.25
1794,46.7,4.45,53162.0,4,130.98
1795,42.1,0.84,62968.0,1,78.28
1796,32.5,0.12,74845.0,4,107.47
1797,36.8,10.0,71661.0,1,111.92
1798,32.0,1.25,78442.0,2,100.03
1799,50.8,1.12,87967.0,2,101.14
1800,40.2,7.09,96099.0,1,90.16
1801,59.0,2.64,75710.0,4,124.82
1802,39.4,0.73,48612.0,2,80.2
1803,32.9,6.6,64618.0,1,92.09
1804,24.9,10.0,49914.0,2,126.1
1805,22.0,0.27,103937.0,3,107.16
1806,24.2,5.95,109748.0,1,75.41
1807,42.7,1.49,83006.0,3,85.89
1808,45.1,2.23,87169.0,1,95.48
1809,24.2,7.39,75019.0,1,98.76
1810,49.0,10.0,77321.0,1,118.51
1811,35.2,0.91,38051.0,1,54.87
1812,41.5,0.72,68521.0,2,68.58
1813,56.1,0.25,52377.0,4,94.72
1814,49.0,2.48,75627.0,1,82.29
1815,37.3,0.04,68808.0,1,69.27
1816,31.1,1.59,108936.0,1,119.63
1817,18.5,0.23,88333.0,2,79.96
1818,32.8,1.56,75690.0,3,128.35
1819,37.9,0.12,64661.0,3,78.63
1820,30.1,5.41,103520.0,1,111.08
1821,38.7,0.71,69401.0,2,84.0
1822,40.8,1.19,76633.0,2,84.71
1823,37.8,6.12,70845.0,2,108.93
1824,33.5,4.11,61917.0,2,86.19
1825,41.7,0.74,70730.0,3,110.51
1826,44.4,0.22,30761.0,2,50.65
1827,29.1,3.77,39046.0,1,74.57
1828,54.1,1.49,76993.0,2,99.14
1829,39.0,4.36,101364.0,2,133.13
1830,40.2,1.77,76964.0,1,89.2
1831,47.1,1.27,55593.0,2,86.98
1832,42.3,1.8,41143.0,3,80.82
1833,49.5,4.14,85691.0,2,92.91
1834,42.9,6.98,58656.0,2,91.17
1835,33.9,0.15,82865.0,3,80.58
1836,43.6,2.23,77797.0,3,107.13
1837,28.6,0.1,79566.0,2,71.76
1838,41.1,1.9,70672.0,2,105.7
1839,39.7,6.5,77673.0,3,119.87
1840,37.9,1.35,67611.0,1,70.25
1841,38.7,8.08,57294.0,2,109.41
1842,21.2,2.99,50730.0,1,49.74
1843,34.5,8.16,22300.0,4,146.23
1844,40.9,4.25,66378.0,1,93.19
1845,41.6,0.33,100388.0,1,88.9
1846,29.7,0.79,84602.0,2,97.02
1847,52.7,1.5,74554.0,3,90.57
1848,31.3,0.56,55320.0,2,64.08
1849,49.7,2.05,89947.0,3,117.71
1850,44.3,1.91,67614.0,2,109.62
1851,33.5,9.39,101499.0,2,143.53
1852,57.8,1.71,50378.0,3,107.83
1853,28.1,4.62,55001.0,1,72.57
1854,49.2,8.54,53055.0,4,160.1
1855,50.0,6.29,40358.0,3,105.98
1856,33.3,0.7,51259.0,4,107.82
1857,53.9,2.06,72064.0,3,98.19
1858,37.5,1.28,55756.0,3,107.12
1859,42.9,1.53,20000.0,1,64.11
1860,42.6,1.34,91485.0,2,71.08
1861,38.7,5.25,36318.0,2,110.71
1862,48.1,1.81,81785.0,1,112.14
1863,47.9,2.23,70624.0,3,98.81
1864,22.5,10.0,112347.0,1,128.56
1865,53.0,0.19,89939.0,1,90.1
1866,23.4,2.01,59908.0,3,100.5
1867,50.3,4.46,55959.0,4,124.33
1868,51.3,0.49,100055.0,3,135.6
1869,29.1,2.84,40483.0,3,75.39
1870,35.9,0.82,73818.0,2,71.92
1871,28.9,6.06,67378.0,3,128.86
1872,37.9,1.19,63135.0,2,56.97
1873,36.9,1.2,77070.0,4,111.31
1874,47.8,2.74,73791.0,1,72.23
1875,53.1,0.61,79148.0,3,113.73
1876,54.0,1.01,72780.0,2,94.12
1877,34.4,1.62,78354.0,2,64.35
1878,37.9,1.31,71867.0,3,89.96
1879,23.2,2.23,56811.0,3,89.04
1880,31.9,2.75,70080.0,3,103.76
1881,49.6,2.51,55712.0,1,53.08
1882,56.2,3.19,54392.0,1,78.97
1883,27.7,1.1,63277.0,1,55.79
1884,34.1,0.41,67612.0,1,73.08
1885,39.7,4.29,70705.0,1,84.7
1886,42.8,5.71,88328.0,3,114.19
1887,31.9,0.89,60031.0,2,99.54
1888,44.2,1.57,73937.0,3,123.55
1889,35.3,2.07,72361.0,2,93.8
1890,39.9,2.29,57827.0,2,80.98
1891,45.5,3.23,71475.0,1,63.74
1892,40.1,0.13,90054.0,3,117.72
1893,35.6,3.83,73730.0,3,126.14
1894,38.9,0.19,74532.0,2,68.6
1895,39.1,1.89,55893.0,2,71.56
1896,36.3,5.28,109377.0,1,112.09
1897,37.4,1.8,57033.0,3,79.26
1898,56.0,0.48,36644.0,3,72.21
1899,45.6,10.0,87204.0,2,119.1
1900,37.0,6.6,67704.0,1,80.06
1901,47.0,4.43,63939.0,1,71.7
1902,36.7,1.59,59089.0,1,80.28
1903,51.7,0.61,107434.0,1,54.35
1904,43.7,8.51,77092.0,1,114.79
1905,38.9,2.28,80995.0,1,82.7
1906,44.5,5.74,73252.0,2,122.39
1907,24.3,1.26,75401.0,2,90.77
1908,28.7,1.23,97972.0,2,89.97
1909,28.1,10.0,64983.0,2,114.12
1910,41.4,2.21,40861.0,2,92.22
1911,57.3,0.45,87361.0,2,94.15
1912,62.3,0.74,79934.0,1,62.63
1913,46.4,1.97,72160.0,3,117.17
1914,45.0,0.13,79415.0,4,105.58
1915,22.0,1.86,62585.0,2,84.87
1916,34.6,1.63,70414.0,1,62.4
1917,32.1,4.53,67366.0,3,122.86
1918,33.8,1.32,58170.0,4,95.12
1919,38.3,10.0,93783.0,1,118.08
1920,35.3,0.6,41755.0,1,45.02
1921,20.2,2.68,117218.0,3,129.85
1922,47.5,0.28,87547.0,2,92.03
1923,29.3,3.97,34440.0,4,97.39
1924,42.4,10.0,65517.0,1,117.23
1925,60.7,5.13,66629.0,3,94.53
1926,30.8,2.43,77838.0,1,111.46
1927,18.0,1.99,50212.0,1,58.02
1928,37.1,5.41,70641.0,4,151.11
1929,51.0,8.25,67578.0,1,105.95
1930,59.6,10.0,55248.0,1,110.14
1931,27.7,1.52,52465.0,3,76.44
1932,45.0,10.0,88376.0,1,132.85
1933,35.3,0.51,36068.0,1,52.84
1934,38.9,0.88,79558.0,2,93.29
1935,66.4,0.28,85950.0,2,83.62
1936,25.0,0.95,65629.0,3,98.41
1937,42.5,4.38,71047.0,3,101.95
1938,44.7,5.75,93270.0,2,113.63
1939,50.9,4.53,55903.0,2,88.37
1940,41.0,2.99,57967.0,2,77.53
1941,43.1,2.16,60090.0,3,101.78
1942,36.1,3.7,93307.0,3,126.39
1943,42.7,1.49,95846.0,4,129.45
1944,36.6,5.52,42082.0,4,123.01
1945,46.2,3.39,90125.0,2,108.99
1946,36.3,3.59,86378.0,2,106.24
1947,43.8,2.3,101072.0,2,103.29
1948,39.7,6.49,77702.0,1,101.05
1949,51.3,0.87,69115.0,1,84.41
1950,39.5,1.44,92904.0,3,91.3
1951,22.3,4.51,83978.0,2,101.9
1952,52.6,2.04,114898.0,2,110.83
1953,30.9,6.6,89174.0,2,95.2
1954,33.5,1.28,73071.0,3,121.54
1955,34.0,1.38,46518.0,1,64.52
1956,53.7,6.59,58382.0,2,120.23
1957,18.6,1.87,41281.0,2,93.31
1958,71.4,2.18,65699.0,3,107.41
1959,50.6,1.21,88521.0,2,57.67
1960,42.2,0.97,69927.0,4,114.98
1961,39.5,3.2,90435.0,2,105.37
1962,42.9,0.38,76751.0,4,96.23
1963,45.2,6.34,61938.0,3,94.49
1964,46.5,4.53,71753.0,2,108.09
1965,45.6,0.63,79442.0,2,66.05
1966,40.9,3.55,72784.0,2,127.77
1967,38.0,2.77,73014.0,3,112.06
1968,38.5,0.61,54619.0,2,95.23
1969,38.1,0.96,61340.0,2,79.85
1970,51.3,1.58,115169.0,2,114.89
1971,45.9,3.6,94569.0,3,121.47
1972,18.0,3.05,40523.0,1,82.22
1973,46.6,2.28,22661.0,1,24.69
1974,41.9,4.39,71524.0,1,98.82
1975,39.8,4.26,87869.0,1,101.46
1976,36.1,2.89,59601.0,2,86.07
1977,51.2,4.64,90433.0,3,117.89
1978,49.5,1.22,71193.0,2,79.81
1979,32.3,6.39,66739.0,1,98.13
1980,44.1,2.86,85122.0,2,116.45
1981,30.3,5.18,59362.0,4,121.94
1982,26.2,2.37,64266.0,2,62.45
1983,33.7,0.74,83403.0,4,154.51
1984,48.6,2.35,69372.0,1,84.29
1985,49.5,1.39,108176.0,1,79.07
1986,45.1,3.59,83877.0,3,134.16
1987,47.3,1.94,82576.0,2,106.51
1988,45.2,5.43,69010.0,3,126.96
1989,33.6,3.4,87495.0,3,110.04
1990,44.3,3.46,63548.0,1,87.61
1991,48.0,0.73,75648.0,2,100.03
1992,47.5,10.0,51674.0,2,94.64
1993,51.9,5.53,90789.0,3,131.97
1994,47.1,4.67,75812.0,2,107.92
1995,43.5,1.2,109650.0,1,88.76
1996,50.7,2.3,117846.0,2,109.02
1997,39.7,0.44,85266.0,4,134.12
1998,31.2,2.32,71369.0,1,72.24
1999,38.4,0.47,51079.0,1,57.8
2000,32.6,2.42,88095.0,2,102.28
2001,33.2,3.14,74206.0,3,107.91
2002,38.6,1.48,80761.0,2,68.98
2003,32.1,2.07,104596.0,1,90.64
2004,36.9,6.25,53512.0,2,106.15
2005,21.1,0.34,51514.0,1,52.42
2006,42.1,4.71,65271.0,1,82.59
2007,40.0,0.56,86424.0,2,39.68
2008,31.8,0.11,81097.0,2,101.37
2009,46.6,0.62,52086.0,2,87.23
2010,49.4,4.35,85131.0,1,70.43
2011,23.9,1.56,45976.0,2,66.53
2012,32.4,6.18,53245.0,3,139.15
2013,32.3,2.23,67691.0,2,71.14
2014,30.6,0.07,58931.0,2,81.37
2015,48.3,3.78,87797.0,1,81.41
2016,38.1,0.35,75728.0,1,73.25
2017,37.4,4.67,105311.0,3,131.32
2018,20.0,0.55,65056.0,2,75.14
2019,46.4,1.27,67556.0,2,89.02
2020,27.6,4.3,94208.0,3,117.15
2021,40.6,9.25,68182.0,3,111.75
2022,42.8,1.39,99880.0,3,97.92
2023,53.6,5.31,80817.0,2,92.73
2024,26.9,0.64,22944.0,1,23.68
2025,18.0,4.94,93551.0,4,148.31
2026,41.8,3.21,88255.0,4,128.73
2027,58.0,0.64,89027.0,1,78.59
2028,52.4,1.08,31780.0,3,90.56
2029,42.1,0.42,56740.0,2,86.1
2030,35.1,1.45,58226.0,2,86.78
2031,48.1,0.68,53178.0,1,44.75
2032,30.3,3.1,104838.0,2,116.41
2033,44.8,10.0,69765.0,1,116.09
2034,45.1,0.04,69269.0,2,110.59
2035,50.6,2.34,81040.0,1,78.89
2036,67.6,2.56,81386.0,2,100.26
2037,43.9,7.37,20000.0,2,93.3
2038,34.9,2.12,57073.0,3,99.29
2039,39.7,2.35,41744.0,1,63.2
2040,22.3,1.91,78006.0,3,99.78
2041,33.1,0.94,64222.0,2,83.26
2042,35.9,0.17,70308.0,3,103.44
2043,34.8,1.58,28430.0,2,63.12
2044,41.5,0.16,63803.0,3,103.82
2045,31.8,2.4,92303.0,2,109.88
2046,51.2,1.1,98189.0,2,81.24
2047,40.0,2.29,84377.0,2,80.74
2048,39.9,0.43,43291.0,4,106.2
2049,36.7,8.09,95188.0,3,134.82
2050,41.6,6.75,84480.0,2,101.8
2051,48.3,0.63,67656.0,1,90.73
2052,31.3,1.26,29499.0,3,68.88
2053,33.4,2.85,89072.0,4,107.23
2054,37.0,0.3,58157.0,1,48.11
2055,26.5,1.31,76923.0,4,121.22
2056,31.8,0.87,71368.0,1,69.23
2057,35.2,7.41,100768.0,4,185.83
2058,48.7,5.74,67493.0,3,108.92
2059,42.6,2.6,69698.0,2,94.35
2060,41.9,2.2,101572.0,2,118.52
2061,48.5,8.01,56836.0,2,102.64
2062,38.6,8.08,86286.0,2,135.53
2063,43.9,10.0,66028.0,4,128.81
2064,39.0,0.4,49949.0,3,113.4
2065,42.7,0.53,70023.0,2,95.48
2066,34.2,3.39,83834.0,4,120.44
2067,18.0,2.34,97074.0,2,113.63
2068,38.7,0.06,99494.0,3,124.82
2069,54.2,0.19,64105.0,3,71.84
2070,49.3,6.57,50255.0,4,123.68
2071,49.7,6.09,63625.0,1,110.83
2072,52.4,1.33,46369.0,2,75.82
2073,40.9,6.65,65652.0,2,116.03
2074,42.0,2.7,63167.0,2,89.77
2075,33.8,4.92,84550.0,2,121.97
2076,36.8,1.67,25881.0,3,91.51
2077,46.2,0.36,55328.0,2,75.35
2078,52.0,1.71,55490.0,2,48.84
2079,38.6,1.83,93743.0,1,91.31
2080,35.5,2.4,47723.0,1,77.17
2081,40.0,0.33,74533.0,2,62.89
2082,46.0,10.0,67437.0,1,94.22
2083,25.6,0.84,90861.0,1,83.74
2084,18.0,0.66,81917.0,2,89.66
2085,34.5,2.24,72425.0,1,45.74
2086,27.8,2.31,58907.0,1,58.16
2087,34.9,1.74,32953.0,3,91.73
2088,38.5,4.43,74942.0,3,127.34
2089,35.5,2.18,80610.0,2,84.52
2090,54.5,2.82,38503.0,2,76.87
2091,43.3,3.86,45326.0,4,104.14
2092,43.0,0.08,75047.0,1,85.17
2093,46.2,2.54,76783.0,2,95.83
2094,28.6,6.47,50187.0,2,92.74
2095,50.4,0.05,58519.0,3,71.01
2096,39.2,1.56,33270.0,4,82.12
2097,46.7,7.82,97545.0,2,155.09
2098,29.3,1.31,44003.0,2,71.85
2099,24.5,1.84,80845.0,2,86.02
2100,48.2,10.0,69301.0,4,154.28
2101,43.8,0.67,95792.0,3,97.09
2102,31.0,0.2,54155.0,2,71.34
2103,31.3,5.89,71225.0,3,123.7
2104,51.3,6.09,36031.0,1,79.73
2105,28.1,1.92,31229.0,2,53.49
2106,56.4,2.17,81927.0,1,91.49
2107,31.0,5.42,34299.0,1,67.8
2108,46.4,4.02,65436.0,2,86.23
2109,36.7,0.92,90226.0,3,95.25
2110,46.0,0.05,84934.0,2,68.26
2111,34.6,1.96,56708.0,2,86.66
2112,38.4,5.88,38230.0,1,93.14
2113,40.4,6.79,80190.0,2,105.15
2114,30.0,9.39,96845.0,2,108.32
2115,47.4,6.35,56755.0,2,88.82
2116,34.9,2.6,53934.0,2,78.02
2117,37.7,1.76,59502.0,2,64.22
2118,30.1,4.47,81432.0,2,96.26
2119,18.0,4.04,94570.0,2,100.41
2120,38.1,2.32,45208.0,1,64.5
2121,64.1,0.27,40034.0,2,44.84
2122,47.8,7.81,116800.0,2,144.26
2123,39.8,1.82,66454.0,3,125.62
2124,37.4,1.35,75058.0,3,123.31
2125,40.2,2.98,56161.0,4,108.59
2126,45.5,3.36,79799.0,2,108.59
2127,28.2,0.71,89201.0,2,97.84
2128,51.1,5.44,75996.0,3,121.62
2129,47.2,1.03,104817.0,2,99.5
2130,47.2,0.62,63465.0,1,73.52
2131,44.4,1.56,64742.0,3,111.84
2132,40.2,3.93,74628.0,1,72.34
2133,46.7,10.0,79299.0,1,127.73
2134,45.9,4.97,74559.0,3,144.5
2135,36.5,8.46,44312.0,3,138.35
2136,34.3,0.45,76250.0,3,120.99
2137,41.0,0.22,62517.0,1,22.33
2138,55.5,2.45,58380.0,3,109.06
2139,27.6,1.03,70650.0,3,102.74
2140,25.3,5.28,50770.0,3,127.56
2141,41.6,3.34,47292.0,3,83.7
2142,40.5,10.0,20000.0,2,100.39
2143,41.7,0.88,104945.0,1,94.85
2144,42.4,2.0,81115.0,3,91.45
2145,37.8,2.09,67665.0,2,91.2
2146,54.9,0.82,56656.0,2,76.06
2147,24.0,2.68,20000.0,3,83.92
2148,31.7,1.76,55429.0,2,89.8
2149,39.0,1.78,84317.0,2,75.9
2150,23.6,1.35,88843.0,2,81.09
2151,38.2,0.05,82846.0,1,66.36
2152,56.6,2.22,73168.0,1,56.83
2153,40.2,1.23,96077.0,3,128.01
2154,42.3,0.0,63429.0,1,48.34
2155,27.4,1.1,91704.0,1,89.38
2156,33.8,0.98,62308.0,4,96.87
2157,36.2,1.5,52377.0,1,74.13
2158,36.8,0.42,49886.0,2,48.04
2159,52.8,2.13,48710.0,4,130.86
2160,45.6,3.54,83181.0,2,117.82
2161,28.9,2.98,55145.0,3,94.02
2162,42.5,4.89,49339.0,4,111.7
2163,45.0,1.8,84275.0,3,114.45
2164,51.4,2.2,76559.0,2,68.37
2165,55.8,4.99,89252.0,2,110.69
2166,29.8,1.67,80252.0,2,78.66
2167,31.9,3.63,54938.0,3,101.54
2168,27.4,1.71,71522.0,3,92.88
2169,37.7,1.62,72503.0,3,90.21
2170,44.7,4.28,51617.0,2,117.5
2171,49.9,0.58,47908.0,2,83.46
2172,39.2,1.24,56386.0,2,56.58
2173,36.8,0.76,110732.0,1,70.06
2174,41.5,1.33,61745.0,3,109.19
2175,31.6,0.79,94657.0,1,91.57
2176,60.9,2.6,60627.0,2,65.84
2177,23.9,4.8,87777.0,3,135.08
2178,41.8,4.63,88050.0,1,97.31
2179,60.2,1.36,89052.0,4,92.69
2180,40.1,10.0,77757.0,1,110.05
2181,38.1,2.7,97547.0,4,130.55
2182,36.4,1.53,77567.0,2,89.51
2183,38.2,5.42,104271.0,1,84.03
2184,53.7,3.93,37602.0,2,72.82
2185,18.0,4.15,76966.0,3,107.85
2186,55.3,0.65,75666.0,2,75.05
2187,25.8,1.9,51270.0,2,72.63
2188,37.3,5.94,81592.0,4,140.42
2189,35.7,2.1,40198.0,1,66.37
2190,45.9,3.45,56916.0,3,131.46
2191,24.0,2.66,30018.0,1,73.85
2192,44.6,5.54,101173.0,2,137.79
2193,60.2,1.0,65369.0,1,58.35
2194,26.4,2.57,113338.0,2,93.54
2195,41.9,0.39,86059.0,1,83.36
2196,33.4,3.52,78962.0,2,99.12
2197,44.3,3.95,58275.0,2,103.89
2198,40.2,0.13,49073.0,2,57.05
2199,33.6,3.38,80459.0,2,109.0
2200,44.9,1.61,68570.0,2,82.69
2201,58.0,0.4,43215.0,1,46.82
2202,38.1,1.63,39663.0,4,98.59
2203,47.2,0.65,50826.0,2,80.71
2204,27.1,1.61,106419.0,1,97.62
2205,30.4,1.46,114266.0,2,97.77
2206,44.7,4.02,74100.0,3,119.78
2207,54.8,4.46,72979.0,1,91.18
2208,43.6,2.8,63274.0,1,85.29
2209,36.9,0.07,51310.0,3,100.77
2210,40.0,8.02,97504.0,2,156.28
2211,27.5,3.48,107472.0,2,103.77
2212,46.0,0.1,52132.0,4,123.09
2213,48.8,5.13,68343.0,1,89.45
2214,35.5,0.67,61003.0,2,61.47
2215,35.3,2.6,61595.0,2,78.01
2216,42.7,1.89,93718.0,1,88.83
2217,35.6,1.63,43761.0,1,71.66
2218,39.3,6.61,79329.0,2,99.58
2219,61.0,1.73,84565.0,1,65.36
2220,37.5,0.24,67157.0,2,70.12
2221,36.4,8.79,87861.0,4,146.26
2222,33.5,7.6,72953.0,3,104.16
2223,47.4,3.46,94343.0,2,71.52
2224,38.2,1.89,39556.0,1,54.61
2225,33.5,0.29,63024.0,2,80.65
2226,53.2,4.69,68564.0,2,110.33
2227,54.2,0.24,20000.0,4,68.32
2228,34.0,0.21,48281.0,4,80.38
2229,21.3,2.31,53728.0,2,75.7
2230,50.1,0.52,88964.0,1,72.95
2231,33.2,0.02,55863.0,4,117.8
2232,47.9,1.65,53638.0,3,105.24
2233,20.3,0.44,86350.0,2,81.83
2234,48.9,0.52,37642.0,2,72.82
2235,27.9,0.24,28575.0,2,50.34
